mode,task_id,episode,initial_state_id,environment_step,selected_horizon,execution_horizon,wall_ms,policy_ms,server_ms,predictor_ms,batched_teacher_ms,harp_residual_ms,harp_gripper_event_ms,selector_json
ordered_midchunk_masked,6,343,343,165,20,20,115.32179079949856,103.34014520049095,113.28604491427541,5.503864958882332,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.1647668480873108,0.1312050074338913,0.17475663125514984,0.3605721592903137,0.16869935393333435],""ordered_continuation_logits"":[1.62317955493927,1.680057168006897,1.108107089996338,-0.7595739960670471],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.165,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":20,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,6,343,343,185,20,20,120.58073934167624,109.12358993664384,118.91244817525148,6.131993606686592,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.13007444143295288,0.15369901061058044,0.14428354799747467,0.29425638914108276,0.27768659591674805],""ordered_continuation_logits"":[1.9003006219863892,1.5390002727508545,1.3772588968276978,-0.0579584501683712],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.185,""budget_fraction"":0.5,""midchunk_checked"":true,""replanned_early"":false,""nominal_horizon"":20,""midchunk_check_after"":10,""midchunk_check_schedule"":""gripper_event"",""midchunk_environment_step"":195,""midchunk_monitor_ms"":0.18371501937508583,""midchunk_monitor"":{""replan_gain"":-0.005922349169850349,""threshold"":0.027104230597615242,""replan"":false,""variant"":""masked""}}"
ordered_midchunk_masked,6,343,343,205,25,25,119.93111995980144,108.03113505244255,118.30613994970918,6.195202004164457,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.10891633480787277,0.1339338719844818,0.14668823778629303,0.2815415859222412,0.328919917345047],""ordered_continuation_logits"":[2.101858377456665,1.7322149276733398,1.425905704498291,0.1555340588092804],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.205,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":25,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,6,343,343,230,20,2,121.17275968194008,108.13298728317022,119.2064331844449,6.298722233623266,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.11320126801729202,0.16874979436397552,0.23530445992946625,0.345793217420578,0.1369512975215912],""ordered_continuation_logits"":[2.058450698852539,1.4481207132339478,0.7186073660850525,-0.9262155294418335],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.23,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":20,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_transformer,6,343,343,10,25,25,123.52052703499794,110.47164676710963,121.54026376083493,6.342502776533365,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.16139480471611023,0.13745461404323578,0.1571824848651886,0.23872670531272888,0.3052414059638977],""ordered_continuation_logits"":[1.6478865146636963,1.6294288635253906,1.2414833307266235,0.24578353762626648],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":10,""episode_progress"":0.01,""budget_fraction"":0.5}"
ordered_transformer,6,343,343,35,15,15,121.56723299995065,109.04573881998658,119.84979221597314,6.228089332580566,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.10896405577659607,0.23123516142368317,0.3198598325252533,0.21449346840381622,0.12544742226600647],""ordered_continuation_logits"":[2.1013667583465576,1.0485025644302368,0.06088865548372269,-0.5363925695419312],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.035,""budget_fraction"":0.5}"
ordered_transformer,6,343,343,50,25,25,119.04256278648973,107.36790578812361,117.48512787744403,5.942203104496002,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.12055552005767822,0.11649613827466965,0.20206983387470245,0.22846689820289612,0.33241164684295654],""ordered_continuation_logits"":[1.9871801137924194,1.879332184791565,1.0208909511566162,0.3749828040599823],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.05,""budget_fraction"":0.5}"
ordered_transformer,6,343,343,75,10,10,120.71333592757583,107.89311118423939,118.64815186709166,6.32407097145915,nan,nan,nan,"{""raw_horizon"":10,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.3108176589012146,0.36224958300590515,0.20725609362125397,0.08458544313907623,0.03509116917848587],""ordered_continuation_logits"":[0.796299397945404,-0.10257898271083832,-0.549161970615387,-0.8798127174377441],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.075,""budget_fraction"":0.5}"
ordered_transformer,6,343,343,85,10,10,116.83471407741308,104.7876882366836,114.90979185327888,5.990642122924328,nan,nan,nan,"{""raw_horizon"":10,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.10690684616565704,0.258465975522995,0.17880253493785858,0.2072141170501709,0.2486104816198349],""ordered_continuation_logits"":[2.1227328777313232,0.8982735872268677,0.9358260631561279,0.18213459849357605],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":10,""episode_progress"":0.085,""budget_fraction"":0.5}"
ordered_transformer,6,343,343,95,25,25,119.3730030208826,108.5104700177908,117.82480124384165,5.997679196298122,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.14997972548007965,0.09309513866901398,0.14349770545959473,0.25772011280059814,0.3557073175907135],""ordered_continuation_logits"":[1.7347601652145386,2.095642328262329,1.4527430534362793,0.32223424315452576],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":10,""episode_progress"":0.095,""budget_fraction"":0.5}"
ordered_transformer,6,343,343,120,20,20,118.5335349291563,106.7113890312612,116.93172995001078,6.099848076701164,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.11081472784280777,0.1447109878063202,0.2187723070383072,0.3904750645160675,0.13522687554359436],""ordered_continuation_logits"":[2.0824458599090576,1.6379398107528687,0.8767030239105225,-1.0604101419448853],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.12,""budget_fraction"":0.5}"
ordered_transformer,6,343,343,140,5,5,121.22802715748549,108.43744780868292,119.31433621793985,6.155199371278286,nan,nan,nan,"{""raw_horizon"":5,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.3517293930053711,0.0888085588812828,0.25006890296936035,0.23702193796634674,0.07237117737531662],""ordered_continuation_logits"":[0.6114460229873657,1.8404924869537354,0.21287620067596436,-1.1863446235656738],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.14,""budget_fraction"":0.5}"
ordered_transformer,6,343,343,145,20,20,114.38278295099735,102.6380411349237,112.81046504154801,5.477043334394693,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.2505207061767578,0.04781392216682434,0.16439037024974823,0.2727609872817993,0.2645139992237091],""ordered_continuation_logits"":[1.0958369970321655,2.6861398220062256,1.1842660903930664,-0.030701693147420883],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":5,""episode_progress"":0.145,""budget_fraction"":0.5}"
ordered_transformer,6,343,343,165,20,20,120.99547311663628,109.41934399306774,119.22633601352572,6.316671147942543,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.1647668480873108,0.1312050074338913,0.17475663125514984,0.3605721592903137,0.16869935393333435],""ordered_continuation_logits"":[1.62317955493927,1.680057168006897,1.108107089996338,-0.7595739960670471],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.165,""budget_fraction"":0.5}"
ordered_transformer,6,343,343,185,20,20,119.15663396939635,106.67143482714891,117.13589914143085,5.906327161937952,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.13007444143295288,0.15369901061058044,0.14428354799747467,0.29425638914108276,0.27768659591674805],""ordered_continuation_logits"":[1.9003006219863892,1.5390002727508545,1.3772588968276978,-0.0579584501683712],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.185,""budget_fraction"":0.5}"
ordered_transformer,6,343,343,205,25,25,122.74786224588752,109.9360310472548,120.81295903772116,6.262103095650673,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.10891633480787277,0.1339338719844818,0.14668823778629303,0.2815415859222412,0.328919917345047],""ordered_continuation_logits"":[2.101858377456665,1.7322149276733398,1.425905704498291,0.1555340588092804],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.205,""budget_fraction"":0.5}"
ordered_transformer,6,343,343,230,20,20,120.88970094919205,108.36637020111084,118.94086096435785,6.303670350462198,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.11320126801729202,0.16874979436397552,0.23530445992946625,0.345793217420578,0.1369512975215912],""ordered_continuation_logits"":[2.058450698852539,1.4481207132339478,0.7186073660850525,-0.9262155294418335],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.23,""budget_fraction"":0.5}"
ordered_transformer,6,344,344,10,25,25,119.02878899127245,106.24661017209291,117.29868873953819,6.105741020292044,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.16364344954490662,0.13986653089523315,0.15830202400684357,0.23832660913467407,0.2998613715171814],""ordered_continuation_logits"":[1.6313650608062744,1.6053649187088013,1.223703145980835,0.22967830300331116],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":10,""episode_progress"":0.01,""budget_fraction"":0.5}"
ordered_transformer,6,344,344,35,15,15,121.47645140066743,109.32359891012311,119.70664281398058,6.215712986886501,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.1275199055671692,0.20617139339447021,0.3086637258529663,0.2258164882659912,0.13182847201824188],""ordered_continuation_logits"":[1.9230674505233765,1.1730451583862305,0.1472885012626648,-0.5382210612297058],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.035,""budget_fraction"":0.5}"
ordered_transformer,6,344,344,50,25,25,116.2471417337656,105.32717313617468,114.6777207031846,6.026430055499077,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.1224738135933876,0.10992035269737244,0.2126106172800064,0.2385219782590866,0.3164732754230499],""ordered_continuation_logits"":[1.9692096710205078,1.943520426750183,0.9594970941543579,0.28277724981307983],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.05,""budget_fraction"":0.5}"
ordered_transformer,6,344,344,75,15,15,119.02002897113562,108.141231816262,117.45552672073245,6.037997081875801,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.1860198676586151,0.180023193359375,0.284851610660553,0.16347134113311768,0.1856340616941452],""ordered_continuation_logits"":[1.4760825634002686,1.2588956356048584,0.20340561866760254,0.12713956832885742],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.075,""budget_fraction"":0.5}"
ordered_transformer,6,344,344,90,25,25,115.85805099457502,104.75854389369488,114.04999485239387,6.117180921137333,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.1250663846731186,0.10471844673156738,0.1921664923429489,0.21613816916942596,0.3619105815887451],""ordered_continuation_logits"":[1.9453034400939941,1.9953947067260742,1.101296067237854,0.5154793858528137],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.09,""budget_fraction"":0.5}"
ordered_transformer,6,344,344,115,20,20,124.18261263519526,109.49312895536423,121.9586031511426,6.003145128488541,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.11091560870409012,0.11128457635641098,0.2316948026418686,0.40268680453300476,0.14341817796230316],""ordered_continuation_logits"":[2.0814223289489746,1.9443784952163696,0.8573901653289795,-1.032394528388977],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.115,""budget_fraction"":0.5}"
ordered_transformer,6,344,344,135,20,20,117.19909217208624,106.08888138085604,115.58935698121786,6.181257776916027,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.17114154994487762,0.10779157280921936,0.24919334053993225,0.3365630805492401,0.13531047105789185],""ordered_continuation_logits"":[1.5775583982467651,1.9005324840545654,0.6384819746017456,-0.9112135171890259],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.135,""budget_fraction"":0.5}"
ordered_transformer,6,344,344,155,20,20,120.67637220025063,108.52530784904957,118.95161401480436,6.190367043018341,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.19787541031837463,0.0647827759385109,0.1620524674654007,0.38506266474723816,0.1902267187833786],""ordered_continuation_logits"":[1.39962637424469,2.432011842727661,1.2669531106948853,-0.7051894068717957],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.155,""budget_fraction"":0.5}"
ordered_transformer,6,344,344,175,20,20,119.16501494124532,107.20568196848035,117.51605430617929,6.165359169244766,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.13917477428913116,0.14878742396831512,0.15998655557632446,0.33503302931785583,0.21701829135417938],""ordered_continuation_logits"":[1.8221611976623535,1.5656126737594604,1.2385514974594116,-0.4342474639415741],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.175,""budget_fraction"":0.5}"
ordered_transformer,6,344,344,195,25,25,123.10035200789571,109.95325772091746,120.94323104247451,6.309960037469864,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.11152282357215881,0.11607912927865982,0.14742587506771088,0.2943357527256012,0.3306364119052887],""ordered_continuation_logits"":[2.075279712677002,1.8952279090881348,1.444381594657898,0.11629819869995117],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.195,""budget_fraction"":0.5}"
ordered_transformer,6,344,344,220,20,20,120.78467197716236,108.39510057121515,119.03697904199362,6.326174829155207,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.2220526784658432,0.12012016028165817,0.23925867676734924,0.336791455745697,0.08177714794874191],""ordered_continuation_logits"":[1.25374436378479,1.700449824333191,0.5592954158782959,-1.4154659509658813],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.22,""budget_fraction"":0.5}"
ordered_midchunk_masked,6,344,344,10,25,25,123.87717282399535,110.7442481443286,121.98771070688963,6.296637933701277,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.16364344954490662,0.13986653089523315,0.15830202400684357,0.23832660913467407,0.2998613715171814],""ordered_continuation_logits"":[1.6313650608062744,1.6053649187088013,1.223703145980835,0.22967830300331116],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":10,""episode_progress"":0.01,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":25,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,6,344,344,35,15,15,124.42979821935296,112.34768992289901,122.44499707594514,6.352011114358902,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.1275199055671692,0.20617139339447021,0.3086637258529663,0.2258164882659912,0.13182847201824188],""ordered_continuation_logits"":[1.9230674505233765,1.1730451583862305,0.1472885012626648,-0.5382210612297058],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.035,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":15,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,6,344,344,50,25,15,119.90131298080087,107.48028801754117,118.18257626146078,6.136682350188494,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.1224738135933876,0.10992035269737244,0.2126106172800064,0.2385219782590866,0.3164732754230499],""ordered_continuation_logits"":[1.9692096710205078,1.943520426750183,0.9594970941543579,0.28277724981307983],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.05,""budget_fraction"":0.5,""midchunk_checked"":true,""replanned_early"":true,""nominal_horizon"":25,""midchunk_check_after"":15,""midchunk_check_schedule"":""gripper_event"",""midchunk_environment_step"":65,""midchunk_monitor_ms"":0.1924131065607071,""midchunk_monitor"":{""replan_gain"":0.04825104773044586,""threshold"":0.027104230597615242,""replan"":true,""variant"":""masked""}}"
ordered_midchunk_masked,6,344,344,65,25,25,120.29055412858725,107.99152078107,118.56480594724417,6.3533056527376175,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.09788581728935242,0.07617353647947311,0.212050661444664,0.19817650318145752,0.41571348905563354],""ordered_continuation_logits"":[2.2209393978118896,2.3835086822509766,1.062990427017212,0.7408382296562195],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.065,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":25,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,6,344,344,90,15,15,120.17851090058684,108.25771186500788,118.56219591572881,6.18793535977602,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.2305099368095398,0.14137543737888336,0.3424459397792816,0.16596588492393494,0.11970281600952148],""ordered_continuation_logits"":[1.2054342031478882,1.4913036823272705,-0.18128103017807007,-0.32676997780799866],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.09,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":15,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,6,344,344,105,20,20,126.90186174586415,114.81281695887446,125.10789558291435,7.512454874813557,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.1287066489458084,0.29961878061294556,0.13607871532440186,0.3019998371601105,0.13359610736370087],""ordered_continuation_logits"":[1.9124432802200317,0.6460590958595276,1.163481593132019,-0.8156052231788635],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.105,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":20,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,6,344,344,125,20,20,115.38003291934729,103.93358860164881,113.57970396056771,6.179013755172491,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.08840583264827728,0.09822382032871246,0.19385720789432526,0.3635144829750061,0.25599873065948486],""ordered_continuation_logits"":[2.333256959915161,2.1139378547668457,1.16181218624115,-0.3506465554237366],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.125,""budget_fraction"":0.5,""midchunk_checked"":true,""replanned_early"":false,""nominal_horizon"":20,""midchunk_check_after"":15,""midchunk_check_schedule"":""gripper_event"",""midchunk_environment_step"":140,""midchunk_monitor_ms"":0.18502399325370789,""midchunk_monitor"":{""replan_gain"":0.019968515262007713,""threshold"":0.027104230597615242,""replan"":false,""variant"":""masked""}}"
ordered_midchunk_masked,6,344,344,145,20,20,117.53785563632846,105.37638701498508,115.60330027714372,6.256173364818096,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.3020447790622711,0.060509826987981796,0.20233924686908722,0.30540674924850464,0.12969937920570374],""ordered_continuation_logits"":[0.8375796675682068,2.3546628952026367,0.765644371509552,-0.8564252257347107],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.145,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":20,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,6,344,344,165,20,20,118.9951361157,107.27003496140242,117.3763801343739,6.18686294183135,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.15830589830875397,0.08857307583093643,0.15614819526672363,0.37588420510292053,0.22108866274356842],""ordered_continuation_logits"":[1.6708874702453613,2.140397787094116,1.3410662412643433,-0.5307172536849976],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.165,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":20,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,6,344,344,185,25,25,122.98921309411526,110.06671609357,121.01994873955846,6.385401356965303,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.13777464628219604,0.12230879813432693,0.1541784703731537,0.2858060896396637,0.29993194341659546],""ordered_continuation_logits"":[1.8338972330093384,1.7999885082244873,1.3347619771957397,0.048241887241601944],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.185,""budget_fraction"":0.5,""midchunk_checked"":true,""replanned_early"":false,""nominal_horizon"":25,""midchunk_check_after"":10,""midchunk_check_schedule"":""gripper_event"",""midchunk_environment_step"":195,""midchunk_monitor_ms"":0.17043808475136757,""midchunk_monitor"":{""replan_gain"":0.0055506229400634766,""threshold"":0.027104230597615242,""replan"":false,""variant"":""masked""}}"
ordered_midchunk_masked,6,344,344,210,20,14,120.73952332139015,108.57769381254911,119.02597406879067,6.095546297729015,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.15300962328910828,0.12020906060934067,0.2236286699771881,0.31498169898986816,0.18817095458507538],""ordered_continuation_logits"":[1.711188554763794,1.7993932962417603,0.8109067678451538,-0.5151636600494385],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.21,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":20,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,6,345,345,10,25,25,123.06261900812387,110.44973833486438,121.2197202257812,5.771098658442497,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.1626272350549698,0.14361225068569183,0.15683647990226746,0.24083395302295685,0.2960900664329529],""ordered_continuation_logits"":[1.6388087272644043,1.575009822845459,1.230652928352356,0.20655608177185059],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":10,""episode_progress"":0.01,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":25,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,6,345,345,35,15,15,122.30186071246862,110.21021660417318,120.30109018087387,6.274367216974497,nan,nan,nan,"{""raw_horizon"":15,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.10810498148202896,0.21132028102874756,0.2680407166481018,0.2660031020641327,0.14653098583221436],""ordered_continuation_logits"":[2.110245704650879,1.1695626974105835,0.43117988109588623,-0.5962709784507751],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.035,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":15,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
ordered_midchunk_masked,6,345,345,50,25,15,120.56655390188098,108.62917872145772,118.82336810231209,6.332188379019499,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.11485476791858673,0.10289370268583298,0.20957320928573608,0.23025983572006226,0.342418372631073],""ordered_continuation_logits"":[2.042083263397217,2.028479814529419,1.0052509307861328,0.3968249261379242],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.05,""budget_fraction"":0.5,""midchunk_checked"":true,""replanned_early"":true,""nominal_horizon"":25,""midchunk_check_after"":15,""midchunk_check_schedule"":""gripper_event"",""midchunk_environment_step"":65,""midchunk_monitor_ms"":0.17288979142904282,""midchunk_monitor"":{""replan_gain"":0.07933609187602997,""threshold"":0.027104230597615242,""replan"":true,""variant"":""masked""}}"
ordered_midchunk_masked,6,345,345,65,25,25,119.56159817054868,107.70765878260136,117.9318530485034,6.104225758463144,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_midchunk_masked"",""ordered_horizon_probability"":[0.08990731090307236,0.08822993189096451,0.20587880909442902,0.20498980581760406,0.4109940826892853],""ordered_continuation_logits"":[2.3147671222686768,2.2316269874572754,1.0959330797195435,0.6956185102462769],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":15,""episode_progress"":0.065,""budget_fraction"":0.5,""midchunk_checked"":false,""replanned_early"":false,""nominal_horizon"":25,""midchunk_check_after"":null,""midchunk_check_schedule"":""gripper_event""}"
